DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,DAYOFYEAR,TMAX,TMIN,TAVE,DHUMID,DSRAD,DPPT,SMAX,SMIN,S_AVE,WAVE
AWE01,2,2006,5,5,HQ01,125,15.81,8.26,11.68,78.1,1267,1.2,.,.,.,1.699
AWE01,2,2006,5,6,HQ01,126,12.8,6.154,10.19,82.4,782,0,.,.,.,1.753
AWE01,2,2006,5,7,HQ01,127,15.62,7.87,12.66,82.2,814,0,.,.,.,2.741
AWE01,2,2006,5,8,HQ01,128,26.44,13.52,19.44,74.1,1864,11,.,.,.,3.908
AWE01,2,2006,5,9,HQ01,129,25.19,13.58,18.58,76.5,2394,1.2,.,.,.,1.836
AWE01,2,2006,5,10,HQ01,130,18.9,7.53,13.68,58.24,1435,0,.,.,.,4.111
AWE01,2,2006,5,11,HQ01,131,18.64,6.096,12.55,52.84,2639,0,.,.,.,5.588
AWE01,2,2006,5,12,HQ01,132,21.39,4.261,13.08,53.35,2785,0,.,.,.,3.412
AWE01,2,2006,5,13,HQ01,133,22.44,4.452,14.2,53.31,2483,0,.,.,.,2.761
AWE01,2,2006,5,14,HQ01,134,17.06,6.557,12.43,67.32,1610,0,.,.,.,3.311
AWE01,2,2006,5,15,HQ01,135,20.22,7.74,13.9,70.2,2007,0,.,.,.,2.9
AWE01,2,2006,5,16,HQ01,136,22.37,5.837,14.22,68.74,2630,0,.,.,.,2.729
AWE01,2,2006,5,17,HQ01,137,27.88,5.045,18.46,53.73,2789,0,.,.,.,3.122
AWE01,2,2006,5,18,HQ01,138,27.62,7.4,20.2,41.7,2614,0,.,.,.,2.45
AWE01,2,2006,5,19,HQ01,139,35.9,15.88,25.67,38.99,2754,0,.,.,.,3.633
AWE01,2,2006,5,20,HQ01,140,26.83,13.91,20.58,51.16,2188,0,.,.,.,2.941
AWE01,2,2006,5,21,HQ01,141,28.6,13.91,21.71,61.41,2445,0,.,.,.,2.846
AWE01,2,2006,5,22,HQ01,142,29.2,15.16,22.25,70.1,2127,0,.,.,.,3.711
AWE01,2,2006,5,23,HQ01,143,31.3,19.69,25.84,65.64,2505,0,.,.,.,4.572
AWE01,2,2006,5,24,HQ01,144,33.07,16.79,26.26,49.45,2828,0,.,.,.,3.209
AWE01,2,2006,5,25,HQ01,145,32.75,12.27,23.13,44.5,2855,0,.,.,.,2.567
AWE01,2,2006,5,26,HQ01,146,32.22,14.7,23.5,58.76,1586,0,.,.,.,2.912
AWE01,2,2006,5,27,HQ01,147,33.66,17.63,26.6,63.65,2713,6.5,.,.,.,5.621
AWE01,2,2006,5,28,HQ01,148,32.55,22.84,27.64,59.12,2534,0,.,.,.,5.97
AWE01,2,2006,5,29,HQ01,149,30.77,17.04,25.5,71.8,1741,0,.,.,.,4.236
AWE01,2,2006,5,30,HQ01,150,27.62,17.52,21.13,80.4,1741,24,.,.,.,2.536
AWE01,2,2006,5,31,HQ01,151,29.13,16.61,22.32,78.3,2564,1,.,.,.,1.886
AWE01,2,2006,6,1,HQ01,152,26.12,13.91,20.1,86.4,1207,0.8,.,.,.,1.339
AWE01,2,2006,6,2,HQ01,153,29.72,12.01,21.43,63.35,2748,0,.,.,.,1.29
AWE01,2,2006,6,3,HQ01,154,28.15,15.42,23.13,51.6,1919,0,.,.,.,3.497
AWE01,2,2006,6,4,HQ01,155,27.62,17.59,23,62.07,1793,0.5,.,.,.,4.845
AWE01,2,2006,6,5,HQ01,156,28.8,18.31,23.7,69.14,1797,0,.,.,.,3.139
AWE01,2,2006,6,6,HQ01,157,33.01,15.36,25.08,63.4,2760,0,.,.,.,2.511
AWE01,2,2006,6,7,HQ01,158,33.07,12.01,23.53,57.49,2840,0,.,.,.,1.607
AWE01,2,2006,6,8,HQ01,159,33.86,16.54,25.9,54.09,2573,0,.,.,.,2.001
AWE01,2,2006,6,9,HQ01,160,35.18,20.88,28.6,45.12,2703,0,.,.,.,4.743
AWE01,2,2006,6,10,HQ01,161,31.51,19.75,26.51,61.82,1262,4.8,.,.,.,3.306
AWE01,2,2006,6,11,HQ01,162,27.49,16.01,21.15,74.8,2582,0,.,.,.,3.94
AWE01,2,2006,6,12,HQ01,163,24.99,14.18,19.35,76.5,1829,0,.,.,.,2.269
AWE01,2,2006,6,13,HQ01,164,29.85,12.6,21.46,62.58,2860,0,.,.,.,1.534
AWE01,2,2006,6,14,HQ01,165,32.94,15.1,25.43,49.06,2892,0,.,.,.,3.827
AWE01,2,2006,6,15,HQ01,166,33.54,21.6,27.23,44.55,2529,0,.,.,.,5.713
AWE01,2,2006,6,16,HQ01,167,34.26,17.82,27.84,53.72,2609,6.6,.,.,.,5.625
AWE01,2,2006,6,17,HQ01,168,29.13,17.45,21.28,78.6,1974,14.5,.,.,.,3.47
AWE01,2,2006,6,18,HQ01,169,31.29,17.07,23.9,68.49,2717,0,.,.,.,1.851
AWE01,2,2006,6,19,HQ01,170,34.85,17.85,26.7,61.31,2655,0,.,.,.,2.848
AWE01,2,2006,6,20,HQ01,171,34.46,21.19,27.8,57.32,2163,0.8,.,.,.,5.142
AWE01,2,2006,6,21,HQ01,172,33.07,23.36,27.58,61.68,2074,0.2,.,.,.,4.003
AWE01,2,2006,6,22,HQ01,173,30.12,17.98,22.63,75.4,2095,5.2,.,.,.,2.539
AWE01,2,2006,6,23,HQ01,174,30.12,17.06,23.7,65.43,2770,0,.,.,.,1.657
AWE01,2,2006,6,24,HQ01,175,30.97,16.15,23.54,63.68,2533,0,.,.,.,3.065
AWE01,2,2006,6,25,HQ01,176,26.9,13.58,20.38,68.32,2415,2,.,.,.,2.879
AWE01,2,2006,6,26,HQ01,177,29,11.42,20.6,59.82,2841,0,.,.,.,2.571
AWE01,2,2006,6,27,HQ01,178,30.97,10.83,21.96,56.25,2701,0,.,.,.,1.905
AWE01,2,2006,6,28,HQ01,179,35.71,13.59,25.08,50.52,2552,0,.,.,.,2.382
AWE01,2,2006,6,29,HQ01,180,36.23,18.18,27.81,40.05,2187,0.8,.,.,.,3.593
AWE01,2,2006,6,30,HQ01,181,36.96,21.14,29.01,34.69,2746,0,.,.,.,3.873
AWE01,2,2006,7,1,HQ01,182,36.89,23.05,29.7,36.31,2779,0,.,.,.,4.2
AWE01,2,2006,7,2,HQ01,183,36.5,21.07,29.86,43.91,2435,0,.,.,.,4.168
AWE01,2,2006,7,3,HQ01,184,36.17,20.86,27.71,57.57,1612,27.2,.,.,.,3.193
AWE01,2,2006,7,4,HQ01,185,31.04,17.78,24.24,70.6,2341,19.8,.,.,.,2.794
AWE01,2,2006,7,5,HQ01,186,28.01,15.55,22.11,59.38,2811,0,.,.,.,2.53
AWE01,2,2006,7,6,HQ01,187,29.26,12.47,22.01,59.64,2780,0,.,.,.,2.38
AWE01,2,2006,7,7,HQ01,188,31.1,18.18,24.45,44.57,2687,0,.,.,.,4.007
AWE01,2,2006,7,8,HQ01,189,32.42,19.89,25.56,44.13,1653,0,.,.,.,2.733
AWE01,2,2006,7,9,HQ01,190,26.91,18.7,22.82,78,933,13.2,.,.,.,2.746
AWE01,2,2006,7,10,HQ01,191,29.99,20.22,23.99,83.5,1388,5.3,.,.,.,1.983
AWE01,2,2006,7,11,HQ01,192,32.15,21.53,26.15,77,2324,0,.,.,.,1.958
AWE01,2,2006,7,12,HQ01,193,32.94,21.2,26.92,70.8,2536,0,.,.,.,1.108
AWE01,2,2006,7,13,HQ01,194,36.76,20.29,28.81,65.24,2648,9.5,.,.,.,2.513
AWE01,2,2006,7,14,HQ01,195,34.65,19.36,26.6,71,2687,2,.,.,.,0.971
AWE01,2,2006,7,15,HQ01,196,35.12,.,28.72,63.34,2796,0,.,.,.,1.574
AWE01,2,2006,7,16,HQ01,197,39.13,25.27,31.94,51.8,2772,0,.,.,.,3.616
AWE01,2,2006,7,17,HQ01,198,41.23,25.21,32.99,50.14,2651,0,.,.,.,3.382
AWE01,2,2006,7,18,HQ01,199,37.29,23.7,30.38,59.58,2547,0,.,.,.,3.028
AWE01,2,2006,7,19,HQ01,200,41.5,26.72,33.58,41.93,2517,0,.,.,.,3.576
AWE01,2,2006,7,20,HQ01,201,38.34,26.25,31.49,50.96,2504,0,.,.,.,3.318
AWE01,2,2006,7,21,HQ01,202,27.44,16.54,22,77.2,1533,10,.,.,.,3.219
AWE01,2,2006,7,22,HQ01,203,29.59,15.23,22.29,66.96,2644,0,.,.,.,2.34
AWE01,2,2006,7,23,HQ01,204,33.07,13.39,24.02,56.64,2740,0,.,.,.,2.03
AWE01,2,2006,7,24,HQ01,205,35.18,21.41,28.06,41.98,2426,0,.,.,.,3.511
AWE01,2,2006,7,25,HQ01,206,38.47,23.96,31.48,40.7,2460,0,.,.,.,4.87
AWE01,2,2006,7,26,HQ01,207,36.69,25.72,31.03,51.66,1812,0,.,.,.,3.1
AWE01,2,2006,7,27,HQ01,208,31.5,20.28,26.34,69.65,1418,0.5,.,.,.,2.913
AWE01,2,2006,7,28,HQ01,209,35.64,19.03,28.36,64.18,2170,0,.,.,.,2.671
AWE01,2,2006,7,29,HQ01,210,38.14,23.56,31.06,49.96,2553,0,.,.,.,4.258
AWE01,2,2006,7,30,HQ01,211,38.93,26.78,32.41,38.91,2574,0,.,.,.,4.508
AWE01,2,2006,7,31,HQ01,212,39.52,27.04,33.14,35.88,2532,0,.,.,.,5.491
AWE01,2,2006,8,1,HQ01,213,40.05,28.02,33.44,39.41,2537,0,.,.,.,5.559
AWE01,2,2006,8,2,HQ01,214,38.54,21.01,28.39,59.01,1396,16.8,.,.,.,3.206
AWE01,2,2006,8,3,HQ01,215,30.9,19.3,24.46,70.8,2281,0,.,.,.,2.435
AWE01,2,2006,8,4,HQ01,216,32.88,17.59,25.81,57.34,2572,0,.,.,.,2.525
AWE01,2,2006,8,5,HQ01,217,39.92,24.29,31.4,45.38,2460,0,.,.,.,3.225
AWE01,2,2006,8,6,HQ01,218,41.76,24.88,31.25,46.18,2348,0,.,.,.,3.531
AWE01,2,2006,8,7,HQ01,219,36.5,22.52,29.02,60.43,2448,0,.,.,.,3.614
AWE01,2,2006,8,8,HQ01,220,37.55,22.97,29.97,57.6,2023,0,.,.,.,2.952
AWE01,2,2006,8,9,HQ01,221,42.09,25.4,33.68,39.55,2462,0,.,.,.,3.528
AWE01,2,2006,8,10,HQ01,222,39.33,19.36,27.89,58.01,1660,9,.,.,.,3.128
AWE01,2,2006,8,11,HQ01,223,33.73,18.18,26.54,68.88,2363,0,.,.,.,2.469
AWE01,2,2006,8,12,HQ01,224,36.17,20.95,28.93,58.73,2366,0,.,.,.,3.359
AWE01,2,2006,8,13,HQ01,225,38.47,23.69,28.92,63.43,1768,5.3,.,.,.,4.222
AWE01,2,2006,8,14,HQ01,226,28.35,15.82,22.7,74.7,1499,84,.,.,.,2.306
AWE01,2,2006,8,15,HQ01,227,29.86,12.22,21.97,59.82,2488,0,.,.,.,2.503
AWE01,2,2006,8,16,HQ01,228,30.98,20.28,25.89,64.06,1489,0,.,.,.,3.064
AWE01,2,2006,8,17,HQ01,229,36.03,21,28.2,67.77,2287,22.5,.,.,.,2.582
AWE01,2,2006,8,18,HQ01,230,30.78,21.53,25.84,82.3,1032,8.5,.,.,.,2.589
AWE01,2,2006,8,19,HQ01,231,26.91,19.96,22.58,89.6,940,49.5,.,.,.,2.249
AWE01,2,2006,8,20,HQ01,232,27.55,17.4,21.29,80.6,1877,0,.,.,.,1.765
AWE01,2,2006,8,21,HQ01,233,29.4,17.59,22.2,81.1,1302,0,.,.,.,1.338
AWE01,2,2006,8,22,HQ01,234,30.91,16.02,23.59,73.8,2188,0,.,.,.,1.592
AWE01,2,2006,8,23,HQ01,235,33.28,19.23,26.46,61.68,2183,0,.,.,.,2.378
AWE01,2,2006,8,24,HQ01,236,34.2,22.66,28.51,67.35,2249,0,.,.,.,3.436
AWE01,2,2006,8,25,HQ01,237,33.6,19.69,27.77,69.57,2138,34.5,.,.,.,3.451
AWE01,2,2006,8,26,HQ01,238,24.35,19.63,21.54,91.2,442,0.5,.,.,.,1.731
AWE01,2,2006,8,27,HQ01,239,25.4,20.02,22.29,91.9,797,24,.,.,.,1.902
AWE01,2,2006,8,28,HQ01,240,25.53,16.94,20.31,81.4,1364,0,.,.,.,3.513
AWE01,2,2006,8,29,HQ01,241,26.18,15.49,19.8,79.7,1779,0.2,.,.,.,2.217
AWE01,2,2006,8,30,HQ01,242,27.69,11.89,20.16,72.1,2353,0,.,.,.,1.863
AWE01,2,2006,8,31,HQ01,243,27.95,16.09,22.11,66.81,2243,0,.,.,.,3.156
AWE01,2,2006,9,1,HQ01,244,27.23,16.22,21.59,73.2,1636,0,.,.,.,2.043
AWE01,2,2006,9,2,HQ01,245,18.64,14.5,16.01,90.3,549.3,1.2,.,.,.,2.187
AWE01,2,2006,9,3,HQ01,246,25.78,9.71,17.7,72.5,2197,0,.,.,.,1.199
AWE01,2,2006,9,4,HQ01,247,23.23,9.45,16.32,73.8,2122,0,.,.,.,2.222
AWE01,2,2006,9,5,HQ01,248,26.71,9.06,17.45,74.4,1981,0,.,.,.,1.752
AWE01,2,2006,9,6,HQ01,249,28.34,9.78,18.7,69.76,2150,0,.,.,.,1.235
AWE01,2,2006,9,7,HQ01,250,29.07,10.96,19.97,65.43,2144,0,.,.,.,1.66
AWE01,2,2006,9,8,HQ01,251,27.57,13.98,21.11,61.68,1658,0,.,.,.,2.7
AWE01,2,2006,9,9,HQ01,252,21.87,17.07,18.87,89.2,636.3,10.3,.,.,.,3.025
AWE01,2,2006,9,10,HQ01,253,27.89,17.26,21.67,78.3,1602,10.9,.,.,.,2.61
AWE01,2,2006,9,11,HQ01,254,19.43,15.69,17.39,89.8,306.2,0,.,.,.,3.288
AWE01,2,2006,9,12,HQ01,255,20.61,11.82,15.78,81.6,933,0,.,.,.,2.429
AWE01,2,2006,9,13,HQ01,256,27.56,8.2,17.98,73.4,2086,0,.,.,.,1.61
AWE01,2,2006,9,14,HQ01,257,29.93,15.17,22.26,50.44,2033,0,.,.,.,3.502
AWE01,2,2006,9,15,HQ01,258,31.31,17.34,24.1,51.05,1964,0,.,.,.,5.976
AWE01,2,2006,9,16,HQ01,259,34.4,21.27,27.89,53.88,1947,0,.,.,.,5.721
AWE01,2,2006,9,17,HQ01,260,29.15,9.25,16.57,65.59,1814,12.2,.,.,.,3.907
AWE01,2,2006,9,18,HQ01,261,19.69,5.905,12.85,66.7,1875,0,.,.,.,3.324
AWE01,2,2006,9,19,HQ01,262,20.01,3.933,11.52,71.5,2029,0,.,.,.,1.848
AWE01,2,2006,9,20,HQ01,263,26.71,8.4,17.12,59.66,1831,0,.,.,.,3.612
AWE01,2,2006,9,21,HQ01,264,22.27,13.99,17.14,71.6,232.7,10.5,.,.,.,7.09
AWE01,2,2006,9,22,HQ01,265,24.48,12.35,17.51,67.1,1778,0,.,.,.,3.796
AWE01,2,2006,9,23,HQ01,266,19.77,11.1,14.81,71.8,1247,1.2,.,.,.,4.298
AWE01,2,2006,9,24,HQ01,267,20.81,8.46,14.87,66.49,1778,0,.,.,.,3.372
AWE01,2,2006,9,25,HQ01,268,25.33,7.15,15.34,65.11,1900,0,.,.,.,2.338
AWE01,2,2006,9,26,HQ01,269,27.76,7.28,17.51,61.07,1907,0,.,.,.,2.204
AWE01,2,2006,9,27,HQ01,270,21.67,10.24,16.06,62.58,1132,0,.,.,.,3.409
AWE01,2,2006,9,28,HQ01,271,17.26,5.513,10.96,65.87,1882,0,.,.,.,3.032
AWE01,2,2006,9,29,HQ01,272,24.68,9.39,15.52,53.19,976,0,.,.,.,3.361
AWE01,2,2006,9,30,HQ01,273,28.67,8.33,18.29,57.22,1625,0,.,.,.,1.801
AWE01,2,2006,10,1,HQ01,274,34.73,13.45,25.69,41.72,1752,0,.,.,.,4.654
AWE01,2,2006,10,2,HQ01,275,32.95,21.34,26.59,53.16,1627,0,.,.,.,4.389
AWE01,2,2006,10,3,HQ01,276,35.45,20.88,27.8,44.42,1706,0,.,.,.,4.898
AWE01,2,2006,10,4,HQ01,277,26.13,14.44,17.81,69.19,423.6,0,.,.,.,3.8
AWE01,2,2006,10,5,HQ01,278,22.69,12.34,16.45,70.2,1614,0,.,.,.,1.689
AWE01,2,2006,10,6,HQ01,279,25.79,10.83,18.5,60.4,1523,0,.,.,.,3.316
AWE01,2,2006,10,7,HQ01,280,29.66,15.1,21.5,47.74,1617,0,.,.,.,4.172
AWE01,2,2006,10,8,HQ01,281,25.79,13.58,19.43,50.64,1244,0,.,.,.,3.076
AWE01,2,2006,10,9,HQ01,282,16.55,9.71,12.97,61.02,696.9,0.5,.,.,.,3.448
AWE01,2,2006,10,10,HQ01,283,11.69,7.35,9.03,86.4,183.7,8.5,.,.,.,2.498
AWE01,2,2006,10,11,HQ01,284,12.35,4.59,7.21,75.9,885,0,.,.,.,3.772
AWE01,2,2006,10,12,HQ01,285,11.8,-0.537,5.863,47.41,1724,0,.,.,.,4.064
AWE01,2,2006,10,13,HQ01,286,14.89,-2.904,5.183,55.61,1585,0,.,.,.,2.347
AWE01,2,2006,10,14,HQ01,287,17.58,-3.757,7.42,53.91,1534,0,.,.,.,1.992
AWE01,2,2006,10,15,HQ01,288,18.12,8.13,13.55,77.1,483.5,3.5,.,.,.,3.625
AWE01,2,2006,10,16,HQ01,289,14.77,12.15,13.23,91.5,207.7,0,.,.,.,2.246
AWE01,2,2006,10,17,HQ01,290,19.04,11.69,14.87,87.7,440.3,0,.,.,.,2.078
AWE01,2,2006,10,18,HQ01,291,12.01,3.668,6.308,76.1,554.5,0,.,.,.,4.817
AWE01,2,2006,10,19,HQ01,292,14.89,-4.615,5.132,67.19,1514,0,.,.,.,1.88
AWE01,2,2006,10,20,HQ01,293,22.91,0.845,12.48,51.85,1283,0,.,.,.,3.19
AWE01,2,2006,10,21,HQ01,294,13.79,2.29,6.232,74.7,185.4,0,.,.,.,4.593
AWE01,2,2006,10,22,HQ01,295,9.91,-2.706,3.038,67.81,1133,0,.,.,.,3.341
AWE01,2,2006,10,23,HQ01,296,12.06,-6,2.393,68.17,1486,0,.,.,.,1.522
AWE01,2,2006,10,24,HQ01,297,16.41,-3.431,6.505,61.67,1314,0,.,.,.,2.903
AWE01,2,2006,10,25,HQ01,298,17.73,8.92,13.32,82.2,579.4,0,.,.,.,3.055
AWE01,2,2006,10,26,HQ01,299,13,6.752,10.5,94.5,275.1,0,.,.,.,3.585
AWE01,2,2006,10,27,HQ01,300,15.82,5.836,9.39,75,886,0,.,.,.,4.466
AWE01,2,2006,10,28,HQ01,301,20.94,1.824,11.15,61.56,1264,0,.,.,.,2.835
AWE01,2,2006,10,29,HQ01,302,27.96,2.026,15.46,49.56,1403,0,.,.,.,2.911
AWE01,2,2006,10,30,HQ01,303,22.98,2.746,14.92,45.25,1085,0,.,.,.,5.484
AWE01,2,2006,10,31,HQ01,304,7.21,-2.31,1.895,51.95,1325,0,.,.,.,3.395
AWE01,2,2006,11,1,HQ01,305,8.71,-5.473,0.557,56.06,1332,0,.,.,.,1.551
AWE01,2,2006,11,2,HQ01,306,11.87,-8.11,1.22,60.62,1327,0,.,.,.,1.497
AWE01,2,2006,11,3,HQ01,307,15.1,-1.459,7.57,38.11,1125,0,.,.,.,4.15
AWE01,2,2006,11,4,HQ01,308,18.18,5.507,11.48,43.74,1003,0,.,.,.,3.655
AWE01,2,2006,11,5,HQ01,309,20.02,2.547,11.05,73.6,1146,0,.,.,.,2.591
AWE01,2,2006,11,6,HQ01,310,15.56,7.48,11.02,89.3,513.2,0,.,.,.,2.137
AWE01,2,2006,11,7,HQ01,311,22.86,2.091,12.07,66.28,1079,0,.,.,.,1.852
AWE01,2,2006,11,8,HQ01,312,.,.,.,.,.,.,.,.,.,.
AWE01,2,2006,11,9,HQ01,313,29.14,8.39,17.09,46.48,2375,0,.,.,.,3.072
AWE01,2,2006,11,10,HQ01,314,12.68,1.167,6.357,66.6,246.6,0,.,.,.,5.465
AWE01,2,2006,11,11,HQ01,315,10.43,-6.397,2.631,63.78,1197,0,.,.,.,2.655
AWE01,2,2006,11,12,HQ01,316,15.76,3.474,9.02,49.27,770,0,.,.,.,4.576
AWE01,2,2006,11,13,HQ01,317,11.67,1.688,7.22,65.15,1069,0,.,.,.,2.998
AWE01,2,2006,11,14,HQ01,318,13.32,1.627,7.6,77.4,674.6,0,.,.,.,2.816
AWE01,2,2006,11,15,HQ01,319,4.656,0.779,2.186,68.12,62.85,0,.,.,.,5.793
AWE01,2,2006,11,16,HQ01,320,8.79,-1.986,2.612,64.18,855,0,.,.,.,3.063
AWE01,2,2006,11,17,HQ01,321,15.81,-0.21,8.66,54.84,1077,0,.,.,.,3.536
AWE01,2,2006,11,18,HQ01,322,8.39,-8.11,1.86,67.31,933,0,.,.,.,1.712
AWE01,2,2006,11,19,HQ01,323,12.33,-3.957,4.011,59.83,1031,0,.,.,.,1.688
AWE01,2,2006,11,20,HQ01,324,13.65,-7.71,3.519,60.83,1037,0,.,.,.,2.836
AWE01,2,2006,11,21,HQ01,325,17.52,5.246,10.72,45.36,1047,0,.,.,.,4.3
AWE01,2,2006,11,22,HQ01,326,18.57,1.495,10.64,57.28,1001,0,.,.,.,1.933
AWE01,2,2006,11,23,HQ01,327,20.68,0.054,10.83,65.36,1002,0,.,.,.,2.497
AWE01,2,2006,11,24,HQ01,328,15.88,2.414,9.75,69.01,896,0,.,.,.,2.404
AWE01,2,2006,11,25,HQ01,329,16.81,2.744,8.55,68.68,485.6,0,.,.,.,1.436
AWE01,2,2006,11,26,HQ01,330,19.63,3.851,14.34,74.4,610,0,.,.,.,3.972
AWE01,2,2006,11,27,HQ01,331,9.73,1.236,3.349,92.6,139.7,2.8,.,.,.,1.643
AWE01,2,2006,11,28,HQ01,332,21.33,2.611,14.83,69.58,964,0,.,.,.,5.437
AWE01,2,2006,11,29,HQ01,333,2.81,-5.275,-3.319,57.05,169.2,0,.,.,.,5.996
AWE01,2,2006,11,30,HQ01,334,-4.615,-9.56,-7.03,48.47,234.4,0,.,.,.,5.351
AWE01,2,2006,12,1,HQ01,335,4.647,-13.24,-4.73,59.32,893,0,.,.,.,2.222
AWE01,2,2006,12,2,HQ01,336,2.089,-6.199,-1.969,51.74,784,0,.,.,.,2.728
AWE01,2,2006,12,3,HQ01,337,-1.201,-13.51,-7.01,58.41,1011,0,.,.,.,2.703
AWE01,2,2006,12,4,HQ01,338,9.91,-5.473,0.328,54.93,972,0,.,.,.,3.141
AWE01,2,2006,12,5,HQ01,339,15.23,-5.215,4.737,58.49,959,0,.,.,.,3.674
AWE01,2,2006,12,6,HQ01,340,11.74,-2.648,4.615,49.82,960,0,.,.,.,2.994
AWE01,2,2006,12,7,HQ01,341,-2.516,-13.25,-8.91,52.75,1022,0,.,.,.,3.401
AWE01,2,2006,12,8,HQ01,342,6.163,-10.74,-1.908,49.56,938,0,.,.,.,4.433
AWE01,2,2006,12,9,HQ01,343,15.12,0.389,6.144,50.03,943,0,.,.,.,5.973
AWE01,2,2006,12,10,HQ01,344,11.75,2.552,6.567,58.38,840,0,.,.,.,5.166
AWE01,2,2006,12,11,HQ01,345,15.63,3.594,10.42,74.1,371.9,0,.,.,.,3.816
AWE01,2,2006,12,12,HQ01,346,11.89,0.712,4.91,71.1,794,0,.,.,.,3.563
AWE01,2,2006,12,13,HQ01,347,16.41,0.187,7.91,45.93,910,0,.,.,.,2.952
AWE01,2,2006,12,14,HQ01,348,17.92,3.132,10.77,40.94,751,0,.,.,.,3.338
AWE01,2,2006,12,15,HQ01,349,16.02,-2.844,7.83,53.25,697.7,0,.,.,.,2.579
AWE01,2,2006,12,16,HQ01,350,15.03,4.327,10.17,74.2,631.3,0,.,.,.,3.397
AWE01,2,2006,12,17,HQ01,351,7.22,2.283,4.897,38.69,206,0,.,.,.,4.002
AWE01,2,2006,12,18,HQ01,352,7.6,-3.761,1.202,40.42,805,0,.,.,.,1.893
AWE01,2,2006,12,19,HQ01,353,7.02,-5.803,1.595,46.73,415.6,0,.,.,.,2.464
AWE01,2,2006,12,20,HQ01,354,10.83,2.415,6.669,92.6,130.4,13,.,.,.,3.228
AWE01,2,2006,12,21,HQ01,355,9.38,1.372,4.879,83,615.3,0,.,.,.,1.816
AWE01,2,2006,12,22,HQ01,356,5.112,-2.185,2.519,85.1,330.7,0,.,.,.,3.651
AWE01,2,2006,12,23,HQ01,357,8.14,-3.563,0.915,79.7,823,0,.,.,.,2.589
AWE01,2,2006,12,24,HQ01,358,8.2,-7.05,0.275,79.2,764,0,.,.,.,1.797
AWE01,2,2006,12,25,HQ01,359,4.845,-4.153,0.383,67.17,850,0,.,.,.,3.711
AWE01,2,2006,12,26,HQ01,360,9.65,-8.76,0.458,62.7,868,0,.,.,.,2.196
AWE01,2,2006,12,27,HQ01,361,13.79,0.716,5.932,52.81,744,0,.,.,.,3.913
AWE01,2,2006,12,28,HQ01,362,12.94,3.734,8.38,73.4,269.1,0,.,.,.,2.882
AWE01,2,2006,12,29,HQ01,363,13.2,8.26,10.65,87.6,220.6,4.5,.,.,.,2.435
AWE01,2,2006,12,30,HQ01,364,12.68,4.187,10.98,95,92,14.2,.,.,.,3.523
AWE01,2,2006,12,31,HQ01,365,4.319,-3.629,-0.177,92,231.2,4.8,.,.,.,5.597
AWE01,2,2007,1,1,HQ01,1,3.779,-7.91,-3.018,74.2,934,0,.,.,.,1.912
AWE01,2,2007,1,2,HQ01,2,7.8,-9.68,-0.395,72.6,888,0,.,.,.,3.198
AWE01,2,2007,1,3,HQ01,3,13.26,0.648,6.134,58.55,912,0,.,.,.,5.191
AWE01,2,2007,1,4,HQ01,4,13.78,5.904,8.17,78.6,696.8,0,.,.,.,4.565
AWE01,2,2007,1,5,HQ01,5,6.958,-0.212,4.322,86.8,357.6,0,.,.,.,3.098
AWE01,2,2007,1,6,HQ01,6,9.12,-4.747,1.545,69.23,996,0,.,.,.,2.327
AWE01,2,2007,1,7,HQ01,7,6.029,-2.904,1.454,62.58,743,0,.,.,.,4.544
AWE01,2,2007,1,8,HQ01,8,12.33,-4.549,3.805,58.43,926,0,.,.,.,4.966
AWE01,2,2007,1,9,HQ01,9,5.104,-3.365,1.269,50.12,962,0,.,.,.,4.307
AWE01,2,2007,1,10,HQ01,10,14.9,-1.056,7.44,43.81,973,0,.,.,.,6.424
AWE01,2,2007,1,11,HQ01,11,16.74,-5.873,7.91,63.27,832,0,.,.,.,5.575
AWE01,2,2007,1,12,HQ01,12,-5.672,-11.27,-8.99,67.99,237,0,.,.,.,4.76
AWE01,2,2007,1,13,HQ01,13,-9.29,-11.66,-10.19,77.2,147.4,0.8,.,.,.,3.169
AWE01,2,2007,1,14,HQ01,14,-7.38,-9.69,-8.66,92.6,103.7,5.1,.,.,.,3.252
AWE01,2,2007,1,15,HQ01,15,-8.76,-15.74,-11.96,71.8,1073,0,.,.,.,4.144
AWE01,2,2007,1,16,HQ01,16,-3.383,-20.23,-12.05,67.83,1070,0,.,.,.,1.313
AWE01,2,2007,1,17,HQ01,17,-1.195,-11.4,-6.134,68.28,806,0,.,.,.,4.38
AWE01,2,2007,1,18,HQ01,18,3.799,-6.925,-1.397,73.3,990,0,.,.,.,4.462
AWE01,2,2007,1,19,HQ01,19,3.865,-6.986,-2.293,70.9,775,0,.,.,.,2.638
AWE01,2,2007,1,20,HQ01,20,1.445,-5.143,-1.702,89.7,205.8,4.5,.,.,.,2.753
AWE01,2,2007,1,21,HQ01,21,-0.283,-2.578,-1.545,91.5,627.3,2,.,.,.,2.758
AWE01,2,2007,1,22,HQ01,22,-1.733,-8.84,-4.882,80.8,929,0,.,.,.,2.96
AWE01,2,2007,1,23,HQ01,23,2.434,-9.09,-3.589,74.4,903,0,.,.,.,2.774
